;id;Target;total_score;age_score;sex_score
2872;4201;0;0.7;0.2;0.0
2873;1337;0;0.3;0.15;0.2
2874;3698;0;0.45;0.5;0.7
2875;3644;0;0.7;0.95;0.0
2876;3131;0;0.2;0.4;0.95
2877;1292;1;0.9;0.5;0.35
2878;3369;0;0.5;0.2;0.15
2879;4077;0;0.15;0.2;0.5
2880;2682;0;0.5;0.5;0.7
2881;4377;0;0.7;0.9;0.7
2882;284;0;0.0;0.05;0.6
2883;4654;0;0.3;0.2;0.15
2884;215;0;0.45;0.9;0.25
2885;725;1;0.9;0.45;0.5
2886;1418;0;0.0;0.9;0.8
2887;4474;0;0.0;0.3;0.2
2888;4218;0;0.0;0.8;0.7
2889;3104;0;0.3;0.2;0.85
2890;1302;1;0.8;0.75;0.5
2891;3831;0;0.45;0.3;0.6
2892;3116;1;0.95;0.8;0.95
2893;3415;0;0.3;0.15;0.05
2894;4044;0;0.2;0.55;0.35
2895;97;0;0.3;0.15;0.1
2896;1232;0;0.9;0.5;0.2
2897;1106;0;0.3;0.8;0.3
2898;4058;0;0.3;0.0;0.1
2899;1532;0;0.0;0.4;0.15
2900;254;0;0.0;0.75;0.85
2901;2107;0;0.7;0.6;0.4
2902;3666;0;0.9;0.1;0.5
2903;715;0;0.4;0.4;0.2
2904;4612;0;0.15;0.9;0.05
2905;1741;0;0.0;0.05;0.35
2906;4382;0;0.2;0.5;0.15
2907;2278;0;0.0;0.55;0.45
2908;4202;0;0.5;0.75;0.9
2909;4565;0;0.15;0.9;0.25
2910;4330;0;0.0;0.0;0.25
2911;4214;1;0.3;0.8;0.45
2912;1540;0;0.6;0.15;0.8
2913;637;0;0.0;0.3;0.8
2914;3314;0;0.5;0.4;0.7
2915;3486;0;0.0;0.35;0.4
2916;4373;0;0.95;0.0;0.9
2917;1845;0;0.6;0.0;0.25
2918;4215;0;0.0;0.55;0.5
2919;3452;0;0.5;0.45;0.9
2920;2479;0;0.8;0.95;0.6
2921;848;0;0.0;0.55;0.0
2922;2418;0;0.0;0.05;0.9
2923;1923;1;0.7;0.75;0.15
2924;4020;0;0.15;0.55;0.1
2925;863;0;0.3;0.2;0.3
2926;536;0;0.7;0.3;0.85
2927;226;0;0.9;0.85;0.75
2928;4340;0;0.4;0.15;0.6
2929;2686;0;0.0;0.05;0.1
2930;1474;0;0.55;0.55;0.45
2931;1894;0;0.4;0.1;0.2
2932;2453;0;0.2;0.45;0.4
2933;817;0;0.55;0.35;0.15
2934;3850;0;0.3;0.55;0.35
2935;4127;0;0.85;0.2;0.6
2936;3106;0;0.6;0.6;0.7
2937;1770;0;0.7;0.05;0.45
2938;3641;0;0.7;0.6;0.95
2939;3321;0;0.3;0.45;0.1
2940;1798;1;0.2;0.8;0.15
2941;194;0;0.85;0.85;0.2
2942;2575;1;0.2;0.45;0.05
2943;4004;0;0.7;0.15;0.5
2944;2461;0;0.0;0.3;0.7
2945;314;0;0.8;0.45;0.9
2946;3969;0;0.0;0.0;0.7
2947;1630;1;0.5;0.4;0.55
2948;4308;0;0.15;0.3;0.75
2949;4614;0;0.7;0.6;0.3
2950;422;0;0.0;0.0;0.6
2951;1151;0;0.4;0.2;0.4
2952;1807;0;0.45;0.65;0.25
2953;609;0;0.4;0.3;0.65
2954;4706;0;0.3;0.4;0.05
2955;434;0;0.8;0.8;0.0
2956;3;1;0.15;0.5;0.35
2957;4295;0;0.45;0.9;0.7
2958;395;0;0.0;0.15;0.25
2959;3722;0;0.6;0.1;0.75
2960;1715;0;0.5;0.0;0.35
2961;593;0;0.0;0.25;0.9
2962;4252;1;0.9;0.65;0.4
2963;1445;0;0.3;0.55;0.8
2964;3723;0;0.85;0.8;0.3
2965;3547;1;0.2;0.55;0.1
2966;2415;0;0.3;0.15;0.65
2967;4756;0;0.7;0.85;0.35
2968;3741;0;0.85;0.5;0.5
2969;4992;0;0.9;0.95;0.65
2970;697;0;0.0;0.05;0.8
2971;4143;0;0.15;0.05;0.6
2972;4317;0;0.0;0.05;0.2
2973;4213;1;0.7;0.95;0.9
2974;3664;0;0.55;0.8;0.0
2975;4483;0;0.0;0.55;0.35
2976;3502;0;0.2;0.85;0.25
2977;1077;0;0.7;0.7;0.4
2978;1762;0;0.0;0.55;0.0
2979;742;0;0.7;0.15;0.0
2980;2425;0;0.0;0.3;0.0
2981;3090;0;0.3;0.05;0.7
2982;4983;0;0.7;0.15;0.1
2983;4162;0;0.7;0.4;0.9
2984;4205;0;0.0;0.2;0.0
2985;1634;0;0.4;0.5;0.5
2986;3152;0;0.7;0.75;0.45
2987;977;0;0.95;0.9;0.95
2988;86;0;0.95;0.8;0.85
2989;4416;0;0.8;0.7;0.55
2990;446;0;0.55;0.1;0.05
2991;2822;0;0.5;0.8;0.85
2992;1521;0;0.95;0.9;0.0
2993;1678;0;0.2;0.65;0.65
2994;3515;0;0.95;0.85;0.25
2995;2561;0;0.5;0.3;0.15
2996;882;0;0.85;0.95;0.15
2997;602;1;0.7;0.2;0.25
2998;4371;0;0.4;0.9;0.7
2999;1396;0;0.2;0.05;0.75
3000;431;1;0.7;0.05;0.85
3001;404;0;0.5;0.4;0.55
3002;2093;0;0.55;0.4;0.45
3003;2736;0;0.3;0.25;0.7
3004;3993;0;0.5;0.55;0.35
3005;649;0;0.15;0.6;0.05
3006;2076;0;0.55;0.3;0.95
3007;890;0;0.5;0.05;0.05
3008;1966;0;0.7;0.95;0.4
3009;685;0;0.3;0.0;0.25
3010;2894;0;0.0;0.1;0.0
3011;2601;0;0.5;0.8;0.45
3012;1588;0;0.8;0.55;0.05
3013;4911;0;0.0;0.05;0.15
3014;2708;0;0.7;0.15;0.45
3015;1575;0;0.9;0.95;0.3
3016;3674;0;0.9;0.85;0.45
3017;4573;0;0.4;0.0;0.45
3018;1458;0;0.0;0.1;0.0
3019;3578;0;0.95;0.8;0.85
3020;4700;0;0.85;0.6;0.7
3021;3012;0;0.15;0.0;0.85
3022;4873;0;0.95;0.85;0.5
3023;4502;0;0.7;0.05;0.75
3024;435;0;0.5;0.35;0.75
3025;3897;0;0.7;0.5;0.7
3026;4710;0;0.8;0.6;0.5
3027;2779;0;0.4;0.65;0.4
3028;4793;0;0.7;0.2;0.35
3029;398;0;0.2;0.55;0.9
3030;1051;0;0.3;0.05;0.45
3031;2775;0;0.15;0.0;0.25
3032;4830;0;0.8;0.5;0.7
3033;2351;0;0.0;0.15;0.35
3034;259;0;0.8;0.75;0.45
3035;2435;0;0.0;0.1;0.25
3036;946;0;0.7;0.65;0.7
3037;2814;1;0.55;0.0;0.55
3038;2996;1;0.0;0.0;0.8
3039;1219;0;0.15;0.15;0.15
3040;2277;0;0.5;0.85;0.9
3041;2069;0;0.4;0.1;0.7
3042;928;1;0.55;0.1;0.2
3043;1008;0;0.7;0.2;0.55
3044;2175;0;0.95;0.75;0.7
3045;2259;0;0.3;0.2;0.0
3046;4220;1;0.85;0.75;0.9
3047;3681;0;0.3;0.05;0.8
3048;4940;0;0.0;0.0;0.05
3049;4971;0;0.0;0.45;0.9
3050;1124;0;0.5;0.35;0.15
3051;771;0;0.45;0.35;0.8
3052;503;0;0.0;0.45;0.45
3053;3773;0;0.7;0.55;0.8
3054;1527;0;0.9;0.55;0.8
3055;1571;0;0.2;0.35;0.2
3056;4110;0;0.3;0.1;0.8
3057;2305;0;0.3;0.15;0.15
3058;2828;0;0.95;0.9;0.15
3059;1236;0;0.3;0.85;0.75
3060;3398;0;0.0;0.5;0.0
3061;3971;0;0.0;0.45;0.95
3062;4762;0;0.15;0.3;0.2
3063;4623;0;0.45;0.75;0.0
3064;656;0;0.2;0.2;0.7
3065;2533;0;0.0;0.1;0.7
3066;119;0;0.0;0.05;0.3
3067;1180;0;0.0;0.35;0.0
3068;3022;0;0.3;0.25;0.95
3069;3380;0;0.3;0.4;0.85
3070;1429;0;0.45;0.75;0.05
3071;1468;0;0.0;0.45;0.05
3072;4431;0;0.0;0.25;0.15
3073;4035;0;0.7;0.55;0.1
3074;1376;0;0.55;0.6;0.7
3075;1184;1;0.0;0.15;0.2
3076;615;1;0.7;0.55;0.8
3077;4891;0;0.8;0.75;0.9
3078;12;0;0.45;0.2;0.25
3079;2745;0;0.9;0.75;0.55
3080;613;0;0.0;0.15;0.5
3081;1006;0;0.0;0.05;0.65
3082;1695;0;0.0;0.95;0.05
3083;2382;1;0.4;0.6;0.1
3084;1941;0;0.0;0.95;0.45
3085;1495;0;0.6;0.65;0.2
3086;939;1;0.0;0.05;0.15
3087;542;0;0.9;0.9;0.5
3088;3077;0;0.2;0.85;0.9
3089;1609;0;0.15;0.5;0.55
3090;1596;0;0.3;0.25;0.2
3091;4530;0;0.4;0.45;0.05
3092;3134;0;0.95;0.7;0.2
3093;2836;0;0.6;0.5;0.1
3094;4363;0;0.3;0.85;0.7
3095;4817;0;0.0;0.75;0.0
3096;3049;0;0.7;0.95;0.0
3097;4016;0;0.95;0.4;0.5
3098;2122;0;0.0;0.0;0.3
3099;1390;0;0.7;0.1;0.6
3100;4126;1;0.0;0.6;0.0
3101;1916;0;0.0;0.4;0.1
3102;4460;0;0.3;0.55;0.05
3103;995;1;0.45;0.75;0.5
3104;2066;0;0.8;0.5;0.9
3105;2073;0;0.7;0.85;0.35
3106;2188;0;0.7;0.5;0.45
3107;3388;0;0.4;0.15;0.8
3108;3962;0;0.55;0.0;0.4
3109;1027;0;0.3;0.6;0.3
3110;4332;0;0.7;0.0;0.05
3111;3673;0;0.3;0.45;0.55
3112;4739;0;0.3;0.45;0.0
3113;794;0;0.8;0.85;0.85
3114;1252;0;0.5;0.45;0.2
3115;4570;1;0.9;0.25;0.8
3116;2889;0;0.15;0.2;0.8
3117;4525;0;0.45;0.15;0.65
3118;2120;0;0.0;0.8;0.35
3119;436;0;0.5;0.25;0.55
3120;2211;0;0.15;0.0;0.25
3121;2244;0;0.0;0.0;0.7
3122;1120;0;0.6;0.55;0.65
3123;1967;0;0.0;0.55;0.2
3124;3008;0;0.45;0.0;0.5
3125;1528;0;0.7;0.4;0.5
3126;1300;0;0.0;0.35;0.6
3127;3249;1;0.7;0.15;0.7
3128;3689;0;0.0;0.7;0.65
3129;1423;0;0.9;0.75;0.1
3130;4864;1;0.45;0.75;0.6
3131;4820;0;0.8;0.5;0.55
3132;122;0;0.7;0.75;0.45
3133;3261;0;0.2;0.25;0.5
3134;885;0;0.3;0.0;0.45
3135;1520;0;0.4;0.2;0.15
3136;2357;1;0.9;0.55;0.2
3137;282;0;0.0;0.15;0.05
3138;2209;0;0.7;0.6;0.5
3139;1708;0;0.7;0.2;0.7
3140;1381;0;0.7;0.95;0.4
3141;1537;0;0.4;0.35;0.25
3142;2789;0;0.55;0.7;0.05
3143;1594;0;0.15;0.15;0.5
3144;1140;0;0.0;0.35;0.65
3145;2714;0;0.4;0.0;0.35
3146;3772;0;0.15;0.6;0.2
3147;4046;0;0.5;0.45;0.2
3148;1890;0;0.4;0.05;0.1
3149;4167;0;0.3;0.45;0.35
3150;3841;0;0.0;0.45;0.85
3151;4122;0;0.7;0.85;0.9
3152;3587;1;0.5;0.75;0.5
3153;4306;0;0.85;0.85;0.95
3154;1036;0;0.7;0.2;0.5
3155;4931;0;0.0;0.25;0.95
3156;3168;0;0.5;0.0;0.2
3157;595;0;0.15;0.15;0.95
3158;3342;0;0.2;0.15;0.7
3159;3235;0;0.15;0.3;0.2
3160;773;0;0.0;0.05;0.9
3161;533;0;0.15;0.1;0.2
3162;238;0;0.7;0.85;0.95
3163;3494;0;0.15;0.45;0.5
3164;4260;0;0.6;0.4;0.55
3165;1870;1;0.3;0.05;0.8
3166;3660;0;0.3;0.6;0.05
3167;4852;0;0.0;0.1;0.1
3168;176;0;0.15;0.1;0.7
3169;2635;0;0.6;0.05;0.45
3170;1174;0;0.7;0.8;0.95
3171;3729;0;0.95;0.95;0.3
3172;3188;0;0.3;0.15;0.45
3173;4646;0;0.9;0.4;0.75
3174;2776;0;0.45;0.15;0.45
3175;596;0;0.6;0.05;0.85
3176;137;0;0.15;0.1;0.55
3177;2608;0;0.9;0.75;0.85
3178;1690;0;0.6;0.0;0.8
3179;4759;0;0.6;0.95;0.7
3180;1341;0;0.3;0.15;0.2
3181;573;0;0.7;0.15;0.3
3182;4601;0;0.3;0.35;0.85
3183;1115;1;0.7;0.0;0.55
3184;3657;0;0.4;0.2;0.35
3185;3635;0;0.4;0.35;0.9
3186;1107;0;0.0;0.45;0.2
3187;1338;0;0.15;0.4;0.8
3188;4729;0;0.4;0.4;0.05
3189;3334;0;0.0;0.45;0.25
3190;1069;0;0.0;0.0;0.9
3191;4630;0;0.0;0.0;0.2
3192;3691;1;0.85;0.65;0.05
3193;4872;1;0.95;0.3;0.65
3194;832;1;0.0;0.4;0.0
3195;3564;0;0.55;0.0;0.05
3196;2023;0;0.45;0.05;0.25
3197;826;0;0.55;0.75;0.95
3198;1801;0;0.55;0.5;0.15
3199;1985;0;0.85;0.95;0.15
3200;3338;0;0.7;0.6;0.4
3201;3079;0;0.3;0.3;0.15
3202;2191;0;0.7;0.9;0.3
3203;3615;0;0.0;0.3;0.6
3204;1309;1;0.7;0.7;0.05
3205;2605;0;0.5;0.5;0.65
3206;3572;0;0.0;0.05;0.0
3207;1616;1;0.0;0.2;0.05
3208;3719;0;0.85;0.25;0.85
3209;4303;0;0.0;0.55;0.35
3210;4505;0;0.5;0.45;0.65
3211;799;0;0.9;0.4;0.8
3212;505;0;0.0;0.2;0.65
3213;4726;0;0.0;0.15;0.75
3214;3396;0;0.7;0.75;0.95
3215;3569;0;0.2;0.9;0.2
3216;909;0;0.2;0.9;0.25
3217;4129;0;0.4;0.35;0.95
3218;1317;0;0.85;0.9;0.95
3219;2922;0;0.15;0.35;0.95
3220;3671;0;0.55;0.7;0.05
3221;4286;0;0.3;0.15;0.45
3222;3643;0;0.0;0.7;0.3
3223;557;0;0.6;0.0;0.1
3224;803;0;0.0;0.1;0.55
3225;4797;0;0.15;0.65;0.45
3226;4190;0;0.85;0.95;0.35
3227;4912;0;0.4;0.5;0.35
3228;872;0;0.45;0.05;0.05
3229;844;0;0.0;0.15;0.15
3230;3365;0;0.3;0.25;0.45
3231;2395;0;0.2;0.65;0.6
3232;2885;0;0.3;0.5;0.15
3233;2615;0;0.45;0.8;0.3
3234;2636;0;0.3;0.15;0.05
3235;2309;1;0.7;0.9;0.05
3236;4012;0;0.0;0.3;0.3
3237;2078;0;0.85;0.9;0.35
3238;4250;0;0.0;0.0;0.05
3239;1286;0;0.7;0.25;0.75
3240;2520;1;0.0;0.0;0.55
3241;3652;0;0.0;0.15;0.45
3242;565;0;0.7;0.0;0.1
3243;2813;0;0.3;0.0;0.2
3244;448;0;0.0;0.55;0.1
3245;2640;0;0.3;0.4;0.9
3246;1288;1;0.0;0.7;0.45
3247;1994;0;0.85;0.5;0.35
3248;2476;1;0.9;0.2;0.9
3249;3180;0;0.9;0.4;0.9
3250;25;0;0.3;0.25;0.85
3251;4199;1;0.9;0.9;0.35
3252;2042;0;0.9;0.9;0.85
3253;3155;0;0.3;0.7;0.6
3254;2109;0;0.0;0.85;0.55
3255;2839;0;0.0;0.2;0.2
3256;1216;0;0.6;0.15;0.0
3257;1671;0;0.15;0.75;0.75
3258;1045;0;0.5;0.1;0.4
3259;4280;0;0.0;0.1;0.85
3260;2824;0;0.55;0.9;0.1
3261;1867;0;0.3;0.05;0.9
3262;888;0;0.7;0.5;0.15
3263;1562;0;0.3;0.1;0.85
3264;3747;0;0.7;0.2;0.1
3265;322;0;0.3;0.9;0.85
3266;4461;0;0.15;0.65;0.4
3267;3382;0;0.6;0.2;0.8
3268;2812;0;0.6;0.2;0.1
3269;1291;0;0.7;0.7;0.0
3270;1201;0;0.0;0.1;0.15
3271;2876;0;0.45;0.4;0.7
3272;3757;0;0.55;0.1;0.85
3273;4420;0;0.45;0.35;0.85
3274;1360;1;0.7;0.25;0.6
3275;1717;0;0.7;0.75;0.85
3276;2468;0;0.55;0.2;0.35
3277;1273;1;0.3;0.75;0.1
3278;2850;1;0.45;0.7;0.05
3279;2698;0;0.85;0.95;0.45
3280;1229;0;0.0;0.7;0.7
3281;4637;0;0.0;0.0;0.5
3282;102;0;0.3;0.5;0.4
3283;689;0;0.4;0.8;0.5
3284;1436;0;0.0;0.25;0.1
3285;3498;1;0.3;0.0;0.0
3286;1744;0;0.95;0.45;0.65
3287;2405;0;0.95;0.8;0.55
3288;1763;0;0.95;0.85;0.35
3289;4922;0;0.8;0.9;0.7
3290;2749;0;0.3;0.05;0.5
3291;2603;0;0.7;0.25;0.8
3292;4015;0;0.55;0.8;0.3
3293;2216;0;0.15;0.15;0.2
3294;3199;0;0.3;0.15;0.15
3295;1043;0;0.5;0.7;0.6
3296;3174;0;0.4;0.35;0.0
3297;2318;0;0.4;0.35;0.1
3298;1955;0;0.9;0.5;0.95
3299;4785;0;0.2;0.0;0.3
3300;224;0;0.15;0.65;0.15
3301;1924;0;0.7;0.85;0.4
3302;4018;0;0.55;0.1;0.4
3303;4379;0;0.0;0.15;0.0
3304;720;0;0.0;0.05;0.2
3305;4728;0;0.15;0.15;0.45
3306;2241;0;0.3;0.1;0.75
3307;1740;0;0.85;0.25;0.8
3308;2709;0;0.7;0.15;0.1
3309;324;1;0.7;0.9;0.45
3310;1677;0;0.5;0.6;0.6
3311;2748;0;0.2;0.05;0.55
3312;3640;0;0.3;0.35;0.6
3313;1223;0;0.7;0.55;0.15
3314;3524;0;0.95;0.75;0.75
3315;4370;0;0.55;0.35;0.85
3316;951;0;0.0;0.05;0.15
3317;2796;0;0.9;0.45;0.9
3318;1171;0;0.9;0.4;0.95
3319;3234;0;0.2;0.7;0.4
3320;3711;0;0.3;0.9;0.9
3321;3618;0;0.55;0.55;0.45
3322;3067;0;0.95;0.35;0.55
3323;4452;0;0.3;0.75;0.2
3324;3855;0;0.15;0.55;0.25
3325;2422;0;0.3;0.0;0.0
3326;3588;1;0.7;0.65;0.4
3327;2581;0;0.95;0.35;0.75
3328;201;0;0.3;0.9;0.15
3329;4419;0;0.85;0.6;0.95
3330;4510;1;0.9;0.4;0.55
3331;4767;0;0.55;0.45;0.1
3332;4109;0;0.15;0.65;0.7
3333;4885;0;0.3;0.05;0.15
3334;4410;0;0.0;0.2;0.15
3335;1578;0;0.7;0.3;0.0
3336;1164;0;0.0;0.6;0.8
3337;1168;0;0.0;0.05;0.05
3338;3303;0;0.2;0.0;0.15
3339;2342;0;0.3;0.05;0.85
3340;3529;1;0.4;0.65;0.95
3341;4898;0;0.95;0.55;0.5
3342;4528;0;0.15;0.0;0.55
3343;2469;0;0.0;0.15;0.25
3344;3554;0;0.0;0.05;0.05
3345;2645;0;0.15;0.3;0.5
3346;1753;0;0.8;0.4;0.1
3347;4692;0;0.45;0.5;0.95
3348;1050;0;0.0;0.35;0.35
3349;3230;1;0.0;0.0;0.75
3350;2899;0;0.7;0.9;0.0
3351;1758;0;0.3;0.65;0.05
3352;4788;1;0.4;0.05;0.7
3353;2364;0;0.2;0.75;0.85
3354;2419;0;0.9;0.9;0.8
3355;4950;0;0.15;0.55;0.05
3356;3497;0;0.7;0.45;0.8
3357;2083;0;0.5;0.75;0.85
3358;3408;0;0.0;0.0;0.95
3359;4087;0;0.95;0.8;0.95
3360;464;0;0.8;0.95;0.15
3361;4313;0;0.15;0.2;0.75
3362;3038;0;0.55;0.25;0.0
3363;4666;0;0.3;0.4;0.3
3364;209;0;0.7;0.7;0.15
3365;4246;0;0.4;0.0;0.7
3366;3454;0;0.9;0.95;0.2
3367;3001;0;0.7;0.6;0.3
3368;1724;0;0.7;0.2;0.25
3369;4990;0;0.55;0.3;0.9
3370;2572;0;0.3;0.55;0.6
3371;2501;0;0.3;0.4;0.05
3372;133;1;0.4;0.05;0.0
3373;2203;0;0.15;0.0;0.1
3374;2335;0;0.55;0.1;0.15
3375;4966;0;0.8;0.9;0.4
3376;3590;0;0.7;0.25;0.05
3377;785;1;0.7;0.95;0.7
3378;496;0;0.6;0.9;0.7
3379;232;0;0.0;0.15;0.95
3380;1011;0;0.9;0.95;0.35
3381;1542;0;0.3;0.65;0.5
3382;3190;0;0.45;0.45;0.1
3383;3430;0;0.6;0.05;0.0
3384;2578;0;0.5;0.25;0.0
3385;1607;1;0.3;0.5;0.05
3386;4151;0;0.4;0.0;0.25
3387;1355;0;0.2;0.25;0.05
3388;2932;0;0.7;0.45;0.25
3389;325;0;0.0;0.6;0.55
3390;3323;0;0.7;0.65;0.05
3391;2295;0;0.95;0.45;0.95
3392;1914;0;0.0;0.7;0.2
3393;180;0;0.6;0.0;0.2
3394;2374;0;0.4;0.4;0.55
3395;2868;0;0.0;0.4;0.65
3396;4357;0;0.3;0.15;0.7
3397;4978;0;0.4;0.2;0.7
3398;70;0;0.0;0.3;0.5
3399;545;0;0.3;0.0;0.5
3400;4842;0;0.15;0.5;0.0
3401;524;0;0.7;0.85;0.9
3402;3110;0;0.0;0.3;0.15
3403;2011;0;0.5;0.0;0.35
3404;2576;0;0.55;0.3;0.2
3405;492;0;0.4;0.25;0.25
3406;51;0;0.0;0.15;0.8
3407;205;0;0.8;0.95;0.55
3408;4082;1;0.7;0.75;0.4
3409;397;0;0.45;0.25;0.0
3410;4522;0;0.7;0.95;0.15
3411;2179;0;0.7;0.9;0.4
3412;4894;0;0.0;0.45;0.05
3413;3526;0;0.4;0.4;0.8
3414;3600;1;0.4;0.1;0.2
3415;2414;1;0.15;0.5;0.1
3416;3055;1;0.6;0.85;0.6
3417;2926;0;0.0;0.15;0.7
3418;2657;0;0.7;0.15;0.55
3419;2474;0;0.7;0.9;0.05
3420;4249;0;0.6;0.3;0.7
3421;766;0;0.0;0.9;0.8
3422;1886;0;0.0;0.45;0.5
3423;326;0;0.7;0.1;0.1
3424;1428;0;0.0;0.05;0.65
3425;1284;0;0.4;0.1;0.0
3426;4519;0;0.45;0.2;0.45
3427;997;0;0.7;0.2;0.9
3428;3298;0;0.3;0.35;0.3
3429;4500;0;0.9;0.35;0.4
3430;4062;0;0.2;0.45;0.65
3431;1895;1;0.4;0.15;0.6
3432;494;0;0.3;0.55;0.1
3433;1467;0;0.3;0.2;0.25
3434;3076;0;0.95;0.8;0.4
3435;8;1;0.0;0.05;0.95
3436;3331;0;0.7;0.05;0.0
3437;2777;0;0.0;0.15;0.5
3438;2757;0;0.5;0.65;0.65
3439;4764;0;0.3;0.6;0.25
3440;3752;0;0.0;0.7;0.75
3441;4927;0;0.0;0.45;0.2
3442;762;0;0.6;0.3;0.7
3443;4887;0;0.2;0.0;0.85
3444;3708;0;0.0;0.15;0.15
3445;2411;0;0.15;0.35;0.25
3446;778;1;0.0;0.4;0.15
3447;1477;0;0.7;0.3;0.8
3448;3984;0;0.7;0.45;0.45
3449;3710;0;0.7;0.55;0.7
3450;3923;0;0.0;0.15;0.2
3451;3541;0;0.0;0.05;0.45
3452;2284;0;0.85;0.95;0.0
3453;3420;0;0.7;0.4;0.05
3454;4513;0;0.2;0.2;0.75
3455;3442;0;0.3;0.75;0.85
3456;1545;0;0.0;0.95;0.15
3457;3627;0;0.3;0.35;0.45
3458;3179;0;0.8;0.95;0.5
3459;4621;0;0.3;0.4;0.65
3460;1130;0;0.3;0.75;0.4
3461;2865;0;0.45;0.15;0.85
3462;1993;0;0.15;0.55;0.25
3463;3519;0;0.3;0.45;0.95
3464;225;0;0.3;0.65;0.1
3465;45;1;0.7;0.85;0.3
3466;159;0;0.7;0.5;0.85
3467;3544;0;0.0;0.05;0.15
3468;1023;0;0.4;0.85;0.1
3469;1038;0;0.0;0.35;0.8
3470;3479;0;0.45;0.3;0.0
3471;4064;0;0.7;0.55;0.7
3472;2727;0;0.95;0.5;0.5
3473;963;0;0.0;0.35;0.2
3474;1343;0;0.0;0.7;0.85
3475;457;0;0.0;0.95;0.15
3476;2887;0;0.6;0.5;0.9
3477;4584;0;0.7;0.05;0.95
3478;3982;0;0.95;0.45;0.45
3479;4825;0;0.7;0.3;0.55
3480;56;0;0.4;0.65;0.0
3481;691;0;0.45;0.1;0.65
3482;2681;0;0.3;0.25;0.05
3483;3018;0;0.7;0.65;0.9
3484;4119;0;0.7;0.05;0.15
3485;1853;0;0.55;0.0;0.1
3486;2539;0;0.3;0.5;0.65
3487;3108;0;0.55;0.2;0.0
3488;1442;0;0.55;0.65;0.95
3489;2133;0;0.15;0.4;0.05
3490;445;0;0.0;0.25;0.15
3491;3694;0;0.0;0.1;0.0
3492;4011;0;0.8;0.65;0.9
3493;3949;0;0.15;0.3;0.75
3494;3894;0;0.15;0.05;0.65
3495;2393;1;0.95;0.55;0.25
3496;367;0;0.15;0.0;0.45
3497;1412;0;0.5;0.5;0.25
3498;1877;0;0.3;0.35;0.5
3499;2127;0;0.55;0.9;0.3
3500;987;0;0.4;0.9;0.2
3501;2177;0;0.9;0.8;0.9
3502;3692;0;0.2;0.0;0.55
3503;4490;0;0.0;0.3;0.15
3504;3567;1;0.2;0.5;0.2
3505;2504;0;0.2;0.15;0.8
3506;393;0;0.2;0.25;0.15
3507;2321;0;0.3;0.9;0.5
3508;576;0;0.15;0.85;0.5
3509;4811;0;0.85;0.85;0.25
3510;1366;1;0.7;0.4;0.0
3511;128;0;0.2;0.15;0.15
3512;315;0;0.2;0.15;0.9
3513;559;0;0.0;0.35;0.0
3514;2420;0;0.9;0.4;0.2
3515;1146;1;0.45;0.3;0.1
3516;4695;0;0.0;0.15;0.95
3517;2246;0;0.15;0.55;0.4
3518;3684;0;0.3;0.1;0.5
3519;3145;0;0.3;0.75;0.0
3520;1968;0;0.7;0.9;0.05
3521;4200;0;0.7;0.25;0.25
3522;3307;0;0.95;0.55;0.55
3523;1389;0;0.15;0.2;0.25
3524;4013;0;0.7;0.6;0.15
3525;466;0;0.3;0.0;0.5
3526;4209;0;0.95;0.75;0.55
3527;700;0;0.3;0.15;0.45
3528;2965;0;0.4;0.75;0.4
3529;4562;0;0.5;0.35;0.35
3530;4783;0;0.45;0.2;0.05
3531;2035;0;0.3;0.35;0.0
3532;3750;1;0.95;0.95;0.85
3533;856;0;0.0;0.1;0.55
3534;1591;0;0.0;0.1;0.25
3535;4753;0;0.3;0.25;0.3
3536;4857;0;0.3;0.85;0.65
3537;734;0;0.0;0.35;0.1
3538;1803;0;0.2;0.05;0.05
3539;1719;0;0.5;0.9;0.95
3540;4694;0;0.8;0.9;0.6
3541;2781;0;0.0;0.2;0.55
3542;312;0;0.4;0.75;0.2
3543;1060;0;0.4;0.95;0.9
3544;4403;0;0.0;0.05;0.05
3545;739;0;0.7;0.1;0.05
3546;2580;0;0.55;0.25;0.9
3547;3610;0;0.45;0.55;0.35
3548;4935;0;0.8;0.9;0.55
3549;1804;0;0.55;0.9;0.05
3550;3229;0;0.85;0.6;0.55
3551;4361;0;0.7;0.4;0.35
3552;1400;0;0.3;0.1;0.0
3553;4733;1;0.0;0.35;0.35
3554;4589;0;0.5;0.45;0.0
3555;3160;0;0.9;0.45;0.7
3556;1859;1;0.7;0.15;0.15
3557;3940;0;0.5;0.4;0.75
3558;1150;0;0.3;0.25;0.35
3559;3946;0;0.8;0.75;0.25
3560;264;0;0.4;0.05;0.1
3561;195;0;0.95;0.9;0.75
3562;3571;0;0.7;0.15;0.1
3563;4696;0;0.7;0.15;0.25
3564;3312;0;0.7;0.0;0.75
3565;664;0;0.0;0.7;0.25
3566;4281;0;0.3;0.6;0.3
3567;2438;0;0.95;0.85;0.2
3568;3270;0;0.2;0.9;0.1
3569;3537;0;0.0;0.9;0.0
3570;400;0;0.0;0.2;0.75
3571;3838;0;0.7;0.05;0.95
3572;2359;0;0.15;0.25;0.95
3573;2043;0;0.3;0.1;0.9
3574;2232;0;0.95;0.45;0.4
3575;299;0;0.4;0.3;0.05
3576;3427;0;0.7;0.05;0.95
